Subject,SessionNumber,BlockNumber,isRepetition,isNewRepetition,isSwapped,ContextID,ContextBackground,ContextColor,BlockLevelAccuracy,SwappedErrorCorrection,isColorSame,isBackgroundSame,InitialBlockNumber
Kyrre,22,18,1,1,1,010_005_022_002_1_filtered_84,010_005_022_002_1_filtered,84,0.928571428571429,0,NaN,NaN,NaN
Kyrre,22,19,1,0,0,009_065_055_001_4_filtered_126,009_065_055_001_4_filtered,126,0.933333333333333,NaN,NaN,NaN,1
Kyrre,22,20,1,0,1,010_005_028_002_3_filtered_210,010_005_028_002_3_filtered,210,1,0.6,NaN,NaN,2
Kyrre,22,21,1,0,0,009_022_055_001_3_filtered_84,009_022_055_001_3_filtered,84,0.923076923076923,NaN,NaN,NaN,9
Kyrre,22,22,1,0,1,010_025_028_001_2_filtered_210,010_025_028_001_2_filtered,210,0.933333333333333,0,NaN,NaN,10
Kyrre,22,23,1,0,0,009_042_060_002_1_filtered_84,009_042_060_002_1_filtered,84,0.933333333333333,NaN,NaN,NaN,11
Kyrre,22,24,1,0,1,010_028_028_002_4_filtered_168,010_028_028_002_4_filtered,168,0.928571428571429,1,NaN,NaN,12
Kyrre,23,1,0,0,0,009_023_042_001_1_filtered_168,009_023_042_001_1_filtered,168,0.785714285714286,NaN,1,1,NaN
Kyrre,23,2,0,0,1,010_025_019_001_4_filtered_0,010_025_019_001_4_filtered,0,1,0.5,1,1,NaN
Kyrre,23,3,0,0,0,009_022_068_001_3_filtered_0,009_022_068_001_3_filtered,0,0.866666666666667,NaN,1,1,NaN
Kyrre,23,4,0,0,1,010_018_022_001_3_filtered_210,010_018_022_001_3_filtered,210,1,1,1,1,NaN
Kyrre,23,5,0,0,0,009_042_060_001_3_filtered_84,009_042_060_001_3_filtered,84,0.666666666666667,NaN,1,1,NaN
Kyrre,23,6,0,0,1,010_005_024_001_1_filtered_168,010_005_024_001_1_filtered,168,0.866666666666667,0.25,0,0,NaN
Kyrre,23,7,0,0,0,009_042_068_002_1_filtered_168,009_042_068_002_1_filtered,168,0.666666666666667,NaN,1,1,NaN
Kyrre,23,8,0,0,1,010_028_022_002_1_filtered_126,010_028_022_002_1_filtered,126,0.933333333333333,0.666666666666667,1,1,NaN
Kyrre,23,9,0,0,0,009_065_055_001_3_filtered_210,009_065_055_001_3_filtered,210,1,NaN,1,1,NaN
Kyrre,23,10,0,0,1,010_005_022_002_2_filtered_0,010_005_022_002_2_filtered,0,1,0.25,1,1,NaN
Kyrre,23,11,0,0,0,009_023_068_001_3_filtered_0,009_023_068_001_3_filtered,0,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,23,12,0,0,1,010_028_019_001_4_filtered_84,010_028_019_001_4_filtered,84,1,NaN,NaN,NaN,NaN
Kyrre,23,13,1,0,0,009_023_042_001_1_filtered_168,009_023_042_001_1_filtered,168,0.933333333333333,NaN,NaN,NaN,1
Kyrre,23,14,1,0,1,010_025_019_001_4_filtered_0,010_025_019_001_4_filtered,0,1,0,NaN,NaN,2
Kyrre,23,15,1,0,0,009_042_060_001_3_filtered_84,009_042_060_001_3_filtered,84,1,NaN,NaN,NaN,5
Kyrre,23,16,1,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,1,1,NaN,NaN,6
Kyrre,23,17,1,0,0,009_022_068_001_3_filtered_0,009_022_068_001_3_filtered,0,0.866666666666667,NaN,NaN,NaN,3
Kyrre,23,18,1,0,1,010_018_022_001_3_filtered_210,010_018_022_001_3_filtered,210,0.866666666666667,1,NaN,NaN,4
Kyrre,23,19,1,0,0,009_065_055_001_3_filtered_210,009_065_055_001_3_filtered,210,0.933333333333333,NaN,NaN,NaN,9
Kyrre,23,20,1,0,1,010_005_022_002_2_filtered_0,010_005_022_002_2_filtered,0,1,1,NaN,NaN,10
Kyrre,23,21,1,0,0,009_042_068_002_1_filtered_168,009_042_068_002_1_filtered,168,0.692307692307692,NaN,NaN,NaN,7
Kyrre,23,22,1,0,1,010_028_022_002_1_filtered_126,010_028_022_002_1_filtered,126,1,NaN,NaN,NaN,8
Kyrre,23,23,1,1,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,0.923076923076923,NaN,NaN,NaN,NaN
Kyrre,23,24,1,1,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,1,NaN,NaN,NaN,NaN
Kyrre,24,1,0,0,0,009_019_068_002_4_filtered_126,009_019_068_002_4_filtered,126,0.8,NaN,1,1,NaN
Kyrre,24,2,0,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,0.933333333333333,-1,1,1,NaN
Kyrre,24,3,0,0,0,009_022_055_001_4_filtered_168,009_022_055_001_4_filtered,168,0.923076923076923,NaN,1,1,NaN
Kyrre,24,4,0,0,1,010_028_022_001_3_filtered_84,010_028_022_001_3_filtered,84,1,1,0,0,NaN
Kyrre,24,5,0,0,0,009_047_068_001_3_filtered_42,009_047_068_001_3_filtered,42,0.733333333333333,NaN,NaN,NaN,NaN
Kyrre,24,6,0,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,0.933333333333333,0.5,NaN,NaN,NaN
Kyrre,24,7,0,0,0,009_019_060_002_4_filtered_42,009_019_060_002_4_filtered,42,0.733333333333333,NaN,0,0,NaN
Kyrre,24,8,0,0,1,010_018_028_001_3_filtered_42,010_018_028_001_3_filtered,42,0.866666666666667,1,1,1,NaN
Kyrre,24,9,0,0,0,009_065_042_002_3_filtered_168,009_065_042_002_3_filtered,168,0.666666666666667,NaN,1,1,NaN
Kyrre,24,10,0,0,1,010_025_028_001_4_filtered_126,010_025_028_001_4_filtered,126,1,-1,1,1,NaN
Kyrre,24,11,0,0,0,009_042_042_001_2_filtered_42,009_042_042_001_2_filtered,42,0.846153846153846,NaN,1,1,NaN
Kyrre,24,12,0,0,1,010_025_028_002_1_filtered_168,010_025_028_002_1_filtered,168,0.933333333333333,-1,1,1,NaN
Kyrre,24,13,1,0,0,009_022_055_001_4_filtered_168,009_022_055_001_4_filtered,168,0.933333333333333,NaN,NaN,NaN,3
Kyrre,24,14,1,0,1,010_005_028_001_3_filtered_168,010_005_028_001_3_filtered,168,1,0.666666666666667,NaN,NaN,4
Kyrre,24,15,1,0,0,009_019_068_002_4_filtered_126,009_019_068_002_4_filtered,126,0.733333333333333,NaN,NaN,NaN,1
Kyrre,24,16,1,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,0.866666666666667,NaN,NaN,NaN,2
Kyrre,24,17,1,1,0,009_065_060_001_1_filtered_168,009_065_060_001_1_filtered,168,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,24,18,1,1,1,010_025_019_001_3_filtered_168,010_025_019_001_3_filtered,168,0.933333333333333,-1,NaN,NaN,NaN
Kyrre,24,19,1,0,0,009_042_042_001_2_filtered_42,009_042_042_001_2_filtered,42,1,NaN,NaN,NaN,11
Kyrre,24,20,1,0,1,010_025_028_002_1_filtered_168,010_025_028_002_1_filtered,168,0.928571428571429,1,NaN,NaN,12
Kyrre,24,21,1,0,0,009_065_042_002_3_filtered_168,009_065_042_002_3_filtered,168,0.916666666666667,NaN,NaN,NaN,9
Kyrre,24,22,1,0,1,010_025_028_001_4_filtered_126,010_025_028_001_4_filtered,126,0.916666666666667,1,NaN,NaN,10
Kyrre,24,23,1,0,0,009_019_055_002_2_filtered_126,009_019_055_002_2_filtered,126,0.923076923076923,NaN,NaN,NaN,7
Kyrre,24,24,1,0,1,010_018_028_001_3_filtered_42,010_018_028_001_3_filtered,42,1,-0.333333333333333,NaN,NaN,8
Kyrre,25,1,0,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,0.785714285714286,NaN,1,1,NaN
Kyrre,25,2,0,0,1,.,.,NaN,0.8,0.2,0,0,NaN
Kyrre,25,3,0,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.733333333333333,NaN,1,1,NaN
Kyrre,25,4,0,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,0.933333333333333,0.142857142857143,1,1,NaN
Kyrre,25,5,0,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,0.8,NaN,NaN,NaN,NaN
Kyrre,25,6,0,0,1,010_018_028_002_4_filtered_84,010_018_028_002_4_filtered,84,1,-1,NaN,NaN,NaN
Kyrre,25,7,0,0,0,009_022_042_002_3_filtered_126,009_022_042_002_3_filtered,126,0.846153846153846,NaN,1,1,NaN
Kyrre,25,8,0,0,1,010_005_028_002_3_filtered_210,010_005_028_002_3_filtered,210,1,1,1,0,NaN
Kyrre,25,9,0,0,0,009_019_042_001_1_filtered_210,009_019_042_001_1_filtered,210,1,NaN,1,1,NaN
Kyrre,25,10,0,0,1,010_005_028_002_3_filtered_0,010_005_028_002_3_filtered,0,1,-1,1,1,NaN
Kyrre,25,11,0,0,0,009_042_055_002_3_filtered_210,009_042_055_002_3_filtered,210,0.866666666666667,NaN,1,1,NaN
Kyrre,25,12,0,0,1,010_018_028_001_2_filtered_168,010_018_028_001_2_filtered,168,0.866666666666667,0.5,1,1,NaN
Kyrre,25,13,1,0,0,009_042_055_002_3_filtered_210,009_042_055_002_3_filtered,210,1,NaN,NaN,NaN,11
Kyrre,25,14,1,0,1,010_018_028_001_2_filtered_168,010_018_028_001_2_filtered,168,0.923076923076923,-0.5,NaN,NaN,12
Kyrre,25,15,1,0,0,009_022_042_002_3_filtered_126,009_022_042_002_3_filtered,126,1,NaN,NaN,NaN,7
Kyrre,25,16,1,0,1,010_025_019_001_1_filtered_210,010_025_019_001_1_filtered,210,1,-1,NaN,NaN,8
Kyrre,25,17,1,0,0,009_019_042_001_1_filtered_210,009_019_042_001_1_filtered,210,1,NaN,NaN,NaN,9
Kyrre,25,18,1,0,1,010_005_028_002_3_filtered_0,010_005_028_002_3_filtered,0,1,-0.5,NaN,NaN,10
Kyrre,25,19,1,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.923076923076923,NaN,NaN,NaN,3
Kyrre,25,20,1,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,0.916666666666667,0.5,NaN,NaN,4
Kyrre,25,21,1,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,1,NaN,NaN,NaN,1
Kyrre,25,22,1,0,1,010_028_022_001_1_filtered_210,010_028_022_001_1_filtered,210,0.933333333333333,-0.6,NaN,NaN,2
Kyrre,25,23,1,1,0,009_047_042_002_4_filtered_126,009_047_042_002_4_filtered,126,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,25,24,1,1,1,010_021_028_001_1_filtered_42,010_021_028_001_1_filtered,42,0.923076923076923,0,NaN,NaN,NaN
Kyrre,26,1,0,0,0,009_042_068_001_3_filtered_0,009_042_068_001_3_filtered,0,0.866666666666667,NaN,0,0,NaN
Kyrre,26,2,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.928571428571429,1,0,0,NaN
Kyrre,26,3,0,0,0,009_023_060_002_4_filtered_126,009_023_060_002_4_filtered,126,0.8,NaN,0,0,NaN
Kyrre,26,4,0,0,1,010_028_028_001_2_filtered_126,010_028_028_001_2_filtered,126,1,NaN,0,0,NaN
Kyrre,26,5,0,0,0,009_047_042_001_4_filtered_0,009_047_042_001_4_filtered,0,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,26,6,0,0,1,010_028_028_001_4_filtered_210,010_028_028_001_4_filtered,210,0.916666666666667,0,NaN,NaN,NaN
Kyrre,26,7,0,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,0.928571428571429,NaN,1,1,NaN
Kyrre,26,8,0,0,1,010_018_019_002_1_filtered_84,010_018_019_002_1_filtered,84,0.928571428571429,-0.666666666666667,0,0,NaN
Kyrre,26,9,0,0,0,009_065_042_002_1_filtered_0,009_065_042_002_1_filtered,0,0.733333333333333,NaN,1,1,NaN
Kyrre,26,10,0,0,1,010_018_022_001_4_filtered_126,010_018_022_001_4_filtered,126,0.933333333333333,0,1,1,NaN
Kyrre,26,11,0,0,0,009_047_068_001_4_filtered_84,009_047_068_001_4_filtered,84,0.866666666666667,NaN,0,0,NaN
Kyrre,26,12,0,0,1,010_005_024_002_3_filtered_84,010_005_024_002_3_filtered,84,0.933333333333333,NaN,1,1,NaN
Kyrre,26,13,1,0,0,009_065_042_002_1_filtered_0,009_065_042_002_1_filtered,0,1,NaN,NaN,NaN,9
Kyrre,26,14,1,0,1,010_018_022_001_4_filtered_126,010_018_022_001_4_filtered,126,0.923076923076923,1,NaN,NaN,10
Kyrre,26,15,1,0,0,009_022_060_002_1_filtered_168,009_022_060_002_1_filtered,168,1,NaN,NaN,NaN,1
Kyrre,26,16,1,0,1,010_005_022_002_3_filtered_42,010_005_022_002_3_filtered,42,0.928571428571429,1,NaN,NaN,2
Kyrre,26,17,1,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,1,NaN,NaN,NaN,7
Kyrre,26,18,1,0,1,010_028_028_002_4_filtered_168,010_028_028_002_4_filtered,168,1,0.5,NaN,NaN,8
Kyrre,26,19,1,0,0,009_022_068_001_2_filtered_168,009_022_068_001_2_filtered,168,0.916666666666667,NaN,NaN,NaN,3
Kyrre,26,20,1,0,1,010_018_028_002_3_filtered_84,010_018_028_002_3_filtered,84,0.916666666666667,NaN,NaN,NaN,4
Kyrre,26,21,1,0,0,009_022_060_001_2_filtered_42,009_022_060_001_2_filtered,42,0.933333333333333,NaN,NaN,NaN,11
Kyrre,26,22,1,0,1,010_005_024_002_3_filtered_84,010_005_024_002_3_filtered,84,0.916666666666667,-1,NaN,NaN,12
Kyrre,26,23,1,1,0,009_047_042_001_3_filtered_210,009_047_042_001_3_filtered,210,0.923076923076923,NaN,NaN,NaN,NaN
Kyrre,26,24,1,1,1,010_005_024_002_2_filtered_168,010_005_024_002_2_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,26,25,1,1,0,009_019_068_002_3_filtered_168,009_019_068_002_3_filtered,168,0.666666666666667,NaN,NaN,NaN,NaN
Kyrre,26,26,1,1,1,010_028_019_002_4_filtered_84,010_028_019_002_4_filtered,84,0.933333333333333,1,NaN,NaN,NaN
Kyrre,27,1,0,0,0,009_047_042_002_4_filtered_42,009_047_042_002_4_filtered,42,0.8,NaN,NaN,NaN,NaN
Kyrre,27,2,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.933333333333333,0,NaN,NaN,NaN
Kyrre,27,3,0,0,0,009_019_060_001_2_filtered_126,009_019_060_001_2_filtered,126,1,NaN,0,0,NaN
Kyrre,27,4,0,0,1,010_018_028_002_4_filtered_168,010_018_028_002_4_filtered,168,0.933333333333333,0.25,1,1,NaN
Kyrre,27,5,0,0,0,009_065_042_002_3_filtered_126,009_065_042_002_3_filtered,126,0.733333333333333,NaN,0,0,NaN
Kyrre,27,6,0,0,1,010_018_028_001_3_filtered_210,010_018_028_001_3_filtered,210,0.923076923076923,0,1,1,NaN
Kyrre,27,7,0,0,0,009_023_060_001_3_filtered_0,009_023_060_001_3_filtered,0,1,NaN,1,1,NaN
Kyrre,27,8,0,0,1,010_025_019_001_1_filtered_42,010_025_019_001_1_filtered,42,1,1,1,1,NaN
Kyrre,27,9,0,0,0,009_023_068_002_1_filtered_0,009_023_068_002_1_filtered,0,0.928571428571429,NaN,1,1,NaN
Kyrre,27,10,0,0,1,010_018_028_001_4_filtered_42,010_018_028_001_4_filtered,42,1,0.333333333333333,0,0,NaN
Kyrre,27,11,0,0,0,009_042_042_001_1_filtered_42,009_042_042_001_1_filtered,42,0.933333333333333,NaN,1,0,NaN
Kyrre,27,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,1,-1,0,0,NaN
Kyrre,27,13,1,0,0,009_047_068_002_4_filtered_168,009_047_068_002_4_filtered,168,0.857142857142857,NaN,NaN,NaN,5
Kyrre,27,14,1,0,1,010_018_028_001_3_filtered_210,010_018_028_001_3_filtered,210,1,0,NaN,NaN,6
Kyrre,27,15,1,0,0,009_022_068_002_3_filtered_42,009_022_068_002_3_filtered,42,0.923076923076923,NaN,NaN,NaN,11
Kyrre,27,16,1,0,1,010_025_022_002_2_filtered_42,010_025_022_002_2_filtered,42,0.923076923076923,-0.5,NaN,NaN,12
Kyrre,27,17,1,1,0,009_047_055_001_2_filtered_42,009_047_055_001_2_filtered,42,1,NaN,NaN,NaN,NaN
Kyrre,27,18,1,1,1,010_028_019_001_1_filtered_126,010_028_019_001_1_filtered,126,0.846153846153846,0,NaN,NaN,NaN
Kyrre,27,19,1,0,0,009_023_068_002_1_filtered_0,009_023_068_002_1_filtered,0,1,NaN,NaN,NaN,9
Kyrre,27,20,1,0,1,010_025_028_001_3_filtered_126,010_025_028_001_3_filtered,126,1,0.333333333333333,NaN,NaN,10
Kyrre,27,21,1,0,0,009_023_060_001_3_filtered_0,009_023_060_001_3_filtered,0,1,NaN,NaN,NaN,7
Kyrre,27,22,1,0,1,010_025_019_001_1_filtered_42,010_025_019_001_1_filtered,42,1,1,NaN,NaN,8
Kyrre,27,23,1,0,0,009_022_055_002_3_filtered_0,009_022_055_002_3_filtered,0,0.846153846153846,NaN,NaN,NaN,3
Kyrre,27,24,1,0,1,010_018_028_002_4_filtered_168,010_018_028_002_4_filtered,168,0.916666666666667,1,NaN,NaN,4
Kyrre,27,25,1,1,0,009_047_055_001_3_filtered_126,009_047_055_001_3_filtered,126,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,27,26,1,1,1,010_005_022_001_4_filtered_84,010_005_022_001_4_filtered,84,1,0,NaN,NaN,NaN
Kyrre,28,1,0,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,0.933333333333333,NaN,0,0,NaN
Kyrre,28,2,0,0,1,010_005_024_002_4_filtered_0,010_005_024_002_4_filtered,0,0.8,-0.2,1,1,NaN
Kyrre,28,3,0,0,0,009_023_060_002_1_filtered_210,009_023_060_002_1_filtered,210,0.933333333333333,NaN,1,1,NaN
Kyrre,28,4,0,0,1,010_028_019_002_4_filtered_84,010_028_019_002_4_filtered,84,0.8,0,0,0,NaN
Kyrre,28,5,0,0,0,009_065_055_001_3_filtered_168,009_065_055_001_3_filtered,168,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,28,6,0,0,1,010_005_028_001_4_filtered_42,010_005_028_001_4_filtered,42,1,NaN,NaN,NaN,NaN
Kyrre,28,7,0,0,0,009_042_068_002_4_filtered_84,009_042_068_002_4_filtered,84,1,NaN,1,0,NaN
Kyrre,28,8,0,0,1,010_028_019_002_1_filtered_210,010_028_019_002_1_filtered,210,0.928571428571429,0,1,1,NaN
Kyrre,28,9,0,0,0,009_042_042_001_2_filtered_210,009_042_042_001_2_filtered,210,1,NaN,0,0,NaN
Kyrre,28,10,0,0,1,010_018_022_001_2_filtered_126,010_018_022_001_2_filtered,126,1,0.5,1,0,NaN
Kyrre,28,11,0,0,0,009_047_042_001_3_filtered_84,009_047_042_001_3_filtered,84,1,NaN,1,1,NaN
Kyrre,28,12,0,0,1,010_018_024_002_2_filtered_0,010_018_024_002_2_filtered,0,1,NaN,1,1,NaN
Kyrre,28,13,1,1,0,009_047_042_001_3_filtered_84,009_047_042_001_3_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,28,14,1,1,1,010_025_022_002_2_filtered_84,010_025_022_002_2_filtered,84,0.769230769230769,0.333333333333333,NaN,NaN,NaN
Kyrre,28,15,1,1,0,009_065_068_001_1_filtered_210,009_065_068_001_1_filtered,210,1,NaN,NaN,NaN,NaN
Kyrre,28,16,1,1,1,010_018_019_002_2_filtered_126,010_018_019_002_2_filtered,126,1,0.5,NaN,NaN,NaN
Kyrre,28,17,1,0,0,009_065_060_001_2_filtered_84,009_065_060_001_2_filtered,84,1,NaN,NaN,NaN,7
Kyrre,28,18,1,0,1,010_028_019_002_1_filtered_210,010_028_019_002_1_filtered,210,1,0,NaN,NaN,8
Kyrre,28,19,1,0,0,009_023_060_002_1_filtered_210,009_023_060_002_1_filtered,210,0.923076923076923,NaN,NaN,NaN,3
Kyrre,28,20,1,0,1,010_025_028_001_1_filtered_210,010_025_028_001_1_filtered,210,1,0.666666666666667,NaN,NaN,4
Kyrre,28,21,1,0,0,009_047_042_001_3_filtered_84,009_047_042_001_3_filtered,84,1,NaN,NaN,NaN,11
Kyrre,28,22,1,0,1,010_018_024_002_2_filtered_0,010_018_024_002_2_filtered,0,0.933333333333333,-1,NaN,NaN,12
Kyrre,28,23,1,0,0,009_022_055_001_4_filtered_84,009_022_055_001_4_filtered,84,1,NaN,NaN,NaN,9
Kyrre,28,24,1,0,1,010_025_028_002_3_filtered_126,010_025_028_002_3_filtered,126,1,1,NaN,NaN,10
Kyrre,28,25,1,0,0,009_042_055_001_3_filtered_126,009_042_055_001_3_filtered,126,0.923076923076923,NaN,NaN,NaN,1
Kyrre,28,26,1,0,1,010_005_024_002_4_filtered_0,010_005_024_002_4_filtered,0,0.866666666666667,-1,NaN,NaN,2
Kyrre,29,1,0,0,0,009_047_055_001_2_filtered_126,009_047_055_001_2_filtered,126,0.857142857142857,NaN,0,0,NaN
Kyrre,29,2,0,0,1,010_018_019_001_3_filtered_42,010_018_019_001_3_filtered,42,0.933333333333333,0.333333333333333,1,1,NaN
Kyrre,29,3,0,0,0,009_065_060_001_4_filtered_126,009_065_060_001_4_filtered,126,0.8,NaN,NaN,NaN,NaN
Kyrre,29,4,0,0,1,010_005_019_002_3_filtered_210,010_005_019_002_3_filtered,210,0.866666666666667,0,NaN,NaN,NaN
Kyrre,29,5,0,0,0,009_065_042_001_2_filtered_126,009_065_042_001_2_filtered,126,1,NaN,0,0,NaN
Kyrre,29,6,0,0,1,010_005_028_001_2_filtered_42,010_005_028_001_2_filtered,42,0.857142857142857,-0.4,1,1,NaN
Kyrre,29,7,0,0,0,009_019_042_002_2_filtered_210,009_019_042_002_2_filtered,210,1,NaN,1,1,NaN
Kyrre,29,8,0,0,1,010_018_019_002_3_filtered_84,010_018_019_002_3_filtered,84,0.923076923076923,-0.5,0,0,NaN
Kyrre,29,9,0,0,0,009_023_055_002_3_filtered_84,009_023_055_002_3_filtered,84,0.733333333333333,NaN,0,0,NaN
Kyrre,29,10,0,0,1,010_028_022_001_3_filtered_126,010_028_022_001_3_filtered,126,1,-1,1,1,NaN
Kyrre,29,11,0,0,0,009_022_060_001_3_filtered_126,009_022_060_001_3_filtered,126,0.666666666666667,NaN,1,0,NaN
Kyrre,29,12,0,0,1,010_028_019_001_1_filtered_0,010_028_019_001_1_filtered,0,0.933333333333333,1,0,0,NaN
Kyrre,29,13,1,1,0,009_047_055_001_1_filtered_84,009_047_055_001_1_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,29,14,1,1,1,010_025_019_002_2_filtered_0,010_025_019_002_2_filtered,0,0.8,1,NaN,NaN,NaN
Kyrre,29,15,1,0,0,009_065_068_002_2_filtered_126,009_065_068_002_2_filtered,126,0.928571428571429,NaN,NaN,NaN,9
Kyrre,29,16,1,0,1,010_028_022_001_3_filtered_126,010_028_022_001_3_filtered,126,1,1,NaN,NaN,10
Kyrre,29,17,1,1,0,009_047_068_001_4_filtered_126,009_047_068_001_4_filtered,126,0.846153846153846,NaN,NaN,NaN,NaN
Kyrre,29,18,1,1,1,010_028_022_002_1_filtered_126,010_028_022_002_1_filtered,126,1,-0.333333333333333,NaN,NaN,NaN
Kyrre,29,19,1,0,0,009_023_055_002_2_filtered_42,009_023_055_002_2_filtered,42,0.866666666666667,NaN,NaN,NaN,1
Kyrre,29,20,1,0,1,010_018_019_001_3_filtered_42,010_018_019_001_3_filtered,42,0.846153846153846,NaN,NaN,NaN,2
Kyrre,29,21,1,0,0,009_065_060_001_3_filtered_42,009_065_060_001_3_filtered,42,0.923076923076923,NaN,NaN,NaN,5
Kyrre,29,22,1,0,1,010_005_028_001_2_filtered_42,010_005_028_001_2_filtered,42,1,1,NaN,NaN,6
Kyrre,29,23,1,0,0,009_065_060_002_3_filtered_126,009_065_060_002_3_filtered,126,0.933333333333333,NaN,NaN,NaN,11
Kyrre,29,24,1,0,1,010_005_028_001_4_filtered_42,010_005_028_001_4_filtered,42,0.933333333333333,-1,NaN,NaN,12
Kyrre,29,25,1,0,0,009_019_042_002_2_filtered_210,009_019_042_002_2_filtered,210,1,NaN,NaN,NaN,7
Kyrre,29,26,1,0,1,010_005_019_001_1_filtered_210,010_005_019_001_1_filtered,210,1,1,NaN,NaN,8
Kyrre,30,1,0,0,0,009_022_055_002_4_filtered_168,009_022_055_002_4_filtered,168,0.923076923076923,NaN,1,1,NaN
Kyrre,30,2,0,0,1,010_005_022_001_1_filtered_168,010_005_022_001_1_filtered,168,1,1,1,1,NaN
Kyrre,30,3,0,0,0,009_047_042_001_1_filtered_42,009_047_042_001_1_filtered,42,0.866666666666667,NaN,0,0,NaN
Kyrre,30,4,0,0,1,010_025_019_001_2_filtered_168,010_025_019_001_2_filtered,168,0.923076923076923,NaN,1,0,NaN
Kyrre,30,5,0,0,0,009_065_042_001_3_filtered_210,009_065_042_001_3_filtered,210,0.8,NaN,0,0,NaN
Kyrre,30,6,0,0,1,010_021_028_001_4_filtered_126,010_021_028_001_4_filtered,126,1,-0.142857142857143,1,1,NaN
Kyrre,30,7,0,0,0,009_042_060_001_3_filtered_0,009_042_060_001_3_filtered,0,1,NaN,0,0,NaN
Kyrre,30,8,0,0,1,010_025_019_001_2_filtered_126,010_025_019_001_2_filtered,126,0.866666666666667,NaN,1,1,NaN
Kyrre,30,9,0,0,0,009_023_068_001_1_filtered_0,009_023_068_001_1_filtered,0,0.866666666666667,NaN,NaN,NaN,NaN
Kyrre,30,10,0,0,1,010_028_019_002_4_filtered_168,010_028_019_002_4_filtered,168,1,-0.333333333333333,NaN,NaN,NaN
Kyrre,30,11,0,0,0,009_047_068_001_4_filtered_42,009_047_068_001_4_filtered,42,0.785714285714286,NaN,0,0,NaN
Kyrre,30,12,0,0,1,010_005_022_002_4_filtered_84,010_005_022_002_4_filtered,84,1,0,1,1,NaN
Kyrre,30,13,1,0,0,009_047_068_002_3_filtered_210,009_047_068_002_3_filtered,210,0.933333333333333,NaN,NaN,NaN,11
Kyrre,30,14,1,0,1,010_005_022_002_4_filtered_84,010_005_022_002_4_filtered,84,1,NaN,NaN,NaN,12
Kyrre,30,15,1,1,0,009_042_055_002_3_filtered_126,009_042_055_002_3_filtered,126,0.916666666666667,NaN,NaN,NaN,NaN
Kyrre,30,16,1,1,1,010_021_028_001_4_filtered_42,010_021_028_001_4_filtered,42,1,1,NaN,NaN,NaN
Kyrre,30,17,1,0,0,009_022_055_002_4_filtered_168,009_022_055_002_4_filtered,168,0.923076923076923,NaN,NaN,NaN,1
Kyrre,30,18,1,0,1,010_005_022_001_1_filtered_168,010_005_022_001_1_filtered,168,1,1,NaN,NaN,2
Kyrre,30,19,1,0,0,009_065_042_002_1_filtered_210,009_065_042_002_1_filtered,210,0.928571428571429,NaN,NaN,NaN,7
Kyrre,30,20,1,0,1,010_025_019_001_2_filtered_126,010_025_019_001_2_filtered,126,1,0.6,NaN,NaN,8
Kyrre,30,21,1,1,0,009_023_068_001_4_filtered_168,009_023_068_001_4_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,30,22,1,1,1,010_005_024_002_4_filtered_42,010_005_024_002_4_filtered,42,0.933333333333333,0.333333333333333,NaN,NaN,NaN
Kyrre,30,23,1,0,0,009_047_055_002_4_filtered_210,009_047_055_002_4_filtered,210,1,NaN,NaN,NaN,3
Kyrre,30,24,1,0,1,010_025_028_002_2_filtered_168,010_025_028_002_2_filtered,168,0.857142857142857,0,NaN,NaN,4
